Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-2360.812	-2431.607	70.79469	1.674594	0.151843	0.589652	0.410348	2.496435
6	-2363.166	-2431.829	68.66304	1.366707	0.2160895	0.589652	0.410348	3.829005
12	-2364.621	-2434.995	70.37415	1.325001	0.1367912	0.676108	0.323892	3.000352
18	-2363.446	-2432.264	68.81834	1.292374	0.2084284	0.65761	0.34239	3.795136
24	-2354.938	-2424.559	69.62049	1.265997	0.274429	0.577461	0.422539	3.23979
30	-2361.154	-2431.84	70.68573	1.211674	0.2465828	0.542293	0.457707	2.673816
36	-2360.466	-2431.315	70.849	1.337426	0.2924215	0.430683	0.569317	2.422783
42	-2353.461	-2424.856	71.39484	1.336225	0.2541345	0.558874	0.441126	2.134487
48	-2357.249	-2427.912	70.6628	1.361773	0.2087596	0.620532	0.379468	2.660033
54	-2358.711	-2429.754	71.04329	1.476571	0.2087596	0.56148	0.43852	2.350543
60	-2358.469	-2429.554	71.08485	1.414073	0.2160167	0.618784	0.381216	2.350543
66	-2354.425	-2425.251	70.82572	1.611516	0.2382684	0.576263	0.423737	2.350543
72	-2356.358	-2427.591	71.23324	1.24829	0.2221594	0.546666	0.453334	2.350543
78	-2362.271	-2432.811	70.54065	1.385821	0.2757601	0.665799	0.334201	2.610099
84	-2363.363	-2434.051	70.688	1.238463	0.2757601	0.660197	0.339803	2.610099
90	-2354.764	-2426.376	71.61295	1.712795	0.1717894	0.619598	0.380402	1.897441
96	-2354.755	-2426.309	71.55399	1.62227	0.21613	0.558909	0.441091	1.907213
102	-2353.813	-2425.437	71.62357	1.418053	0.207484	0.558909	0.441091	2.014348
108	-2358.461	-2429.326	70.86418	1.359671	0.3594056	0.574768	0.425232	2.305086
114	-2361.698	-2430.852	69.15444	1.169686	0.3512656	0.517558	0.482442	3.467612
120	-2358.223	-2428.794	70.57071	1.322725	0.2200832	0.773212	0.226788	2.720618
126	-2352.071	-2423.742	71.67086	1.524709	0.1883849	0.690994	0.309006	1.949808
132	-2362.936	-2434.531	71.59524	1.440483	0.1513026	0.581345	0.418655	2.136251
138	-2360.331	-2431.726	71.39442	1.424479	0.220602	0.697854	0.302146	2.136251
144	-2362.901	-2434.001	71.10022	1.387476	0.220602	0.481382	0.518618	2.349409
150	-2356.947	-2427.735	70.78798	1.277726	0.203659	0.660288	0.339712	2.64391
156	-2358.72	-2428.611	69.89035	1.277726	0.1737775	0.706972	0.293028	3.240689
162	-2356.654	-2427.028	70.37378	1.335856	0.177266	0.743898	0.256102	2.910579
168	-2355.116	-2425.397	70.28073	1.161738	0.2725187	0.641484	0.358516	2.910579
174	-2355.386	-2426.396	71.01055	1.356106	0.228942	0.641958	0.358042	2.411303
180	-2352.335	-2423.493	71.15786	1.362158	0.228942	0.603184	0.396816	2.314032
186	-2360.396	-2431.032	70.63565	1.43194	0.228942	0.618596	0.381404	2.598152
192	-2366.02	-2437.059	71.0391	1.526544	0.228942	0.598004	0.401996	2.284877
198	-2357.791	-2428.469	70.67752	1.545669	0.1737693	0.53942	0.46058	2.603724
204	-2366.991	-2438.541	71.55066	1.574719	0.1854935	0.676588	0.323412	2.002804
210	-2360.395	-2432.002	71.60735	1.428449	0.2154947	0.480972	0.519028	2.002804
216	-2368.915	-2440.336	71.42176	1.446681	0.2789344	0.518718	0.481282	2.002804
222	-2371.09	-2442.002	70.9126	1.446681	0.1899744	0.551342	0.448658	2.487218
228	-2363.708	-2435.259	71.55161	1.350971	0.2173261	0.582343	0.417657	2.08751
234	-2366.911	-2436.743	69.83158	1.244328	0.2063827	0.590528	0.409472	3.235811
240	-2368.713	-2440.299	71.58601	1.552758	0.4290733	0.461131	0.538869	1.595902
246	-2365.285	-2435.376	70.09131	1.478583	0.3767255	0.430252	0.569748	2.691995
252	-2370.876	-2439.982	69.10558	1.377654	0.3782853	0.538824	0.461176	3.341887
258	-2364.521	-2433.762	69.24037	1.240741	0.159343	0.542568	0.457432	3.670341
264	-2366.242	-2436.754	70.51233	1.432562	0.2930931	0.625801	0.374199	2.57279
270	-2366.043	-2436.999	70.95679	1.320481	0.4970189	0.599022	0.400978	2.106028
276	-2365.761	-2437.253	71.49147	1.533799	0.3126204	0.666429	0.333571	1.84326
282	-2361.373	-2432.77	71.39613	1.543562	0.2395643	0.483534	0.516466	2.022391
288	-2361.937	-2433.772	71.83552	1.530162	0.2726749	0.594206	0.405794	1.671446
